Price,Make,Model,Year,Color,Kilometer,Transmission,New,Engine_Size,Horsepower,Fuel_Type
72100.0,Kia,K5,2024,Boz,0,Avtomat,Bəli,2.5,194,Benzin
41000.0,Kia,K5,2020,Qırmızı,154000,Avtomat,Xeyr,1.6,180,Benzin
24500.0,Kia,Forte,2019,Göy,126330,Variator,Xeyr,2.0,147,Benzin
321100.0,Mercedes,G 63 AMG,2019,Qara,48000,Avtomat,Xeyr,4.0,585,Benzin
79900.0,BMW,530e,2022,Qara,25000,Avtomat,Xeyr,2.0,292,Plug-in Hibrid
41310.0,Hyundai,Sonata,2020,Yaş Asfalt,58000,Avtomat,Xeyr,1.6,188,Benzin
38250.0,Kia,K5,2020,Yaş Asfalt,30500,Robot,Xeyr,1.6,180,Benzin
26800.0,Hyundai,Elantra,2019,Qara,66230,Avtomat,Xeyr,2.0,150,Benzin
26400.0,Hyundai,Elantra,2019,Tünd qırmızı,95115,Avtomat,Xeyr,2.0,150,Benzin
253300.0,BMW,X7,2023,Qara,0,Avtomat,Bəli,3.0,381,Benzin
127500.0,BMW,530e,2024,Göy,9700,Avtomat,Xeyr,2.0,292,Plug-in Hibrid
458830.0,Mercedes,G 63 AMG,2023,Qara,4000,Avtomat,Xeyr,4.0,585,Benzin
32300.0,Kia,K5,2020,Qara,73000,Avtomat,Xeyr,1.6,180,Benzin
58310.0,Kia,Sorento,2022,Ağ,30000,Avtomat,Xeyr,1.6,230,Hibrid
59900.0,Hyundai,Sonata,2024,Qara,0,Avtomat,Bəli,2.5,194,Benzin
44000.0,Kia,Sportage,2020,Ağ,90000,Avtomat,Xeyr,2.0,185,Dizel
43500.0,Hyundai,Sonata,2021,Göy,111000,Avtomat,Xeyr,2.0,165,Benzin
110120.9,BMW,X5,2021,Qara,70100,Avtomat,Xeyr,2.0,218,Dizel
222700.0,Mercedes,GLS 450 4MATIC,2022,Boz,0,Avtomat,Bəli,3.0,367,Benzin
28500.0,Hyundai,Accent,2021,Qara,65000,Avtomat,Xeyr,1.6,140,Benzin
328100.0,Mercedes,G 63 AMG,2019,Qara,24500,Avtomat,Xeyr,4.0,585,Benzin
52700.0,Hyundai,Tucson,2024,Boz,0,Avtomat,Bəli,2.0,154,Benzin
91460.0,BMW,530e,2023,Ağ,35000,Avtomat,Xeyr,2.0,292,Plug-in Hibrid
88230.0,Mercedes,E 300 e,2022,Yaş Asfalt,14000,Avtomat,Xeyr,2.0,320,Plug-in Hibrid
39800.0,Hyundai,Sonata,2020,Ağ,55000,Avtomat,Xeyr,2.0,197,Hibrid
42900.0,Hyundai,Santa Fe,2019,Ağ,176000,Avtomat,Xeyr,2.0,184,Dizel
52190.0,Hyundai,Sonata,2022,Yaş Asfalt,27000,Avtomat,Xeyr,2.0,165,Benzin
70550.0,Hyundai,Grandeur,2023,Qara,22600,Avtomat,Xeyr,1.6,180,Hibrid
37910.0,Hyundai,Elantra,2024,Qara,0,Avtomat,Bəli,1.6,127,Benzin
161500.0,BMW,X7,2021,Qara,49421,Avtomat,Xeyr,3.0,390,Benzin
58310.0,BMW,530,2019,Yaş Asfalt,92280,Avtomat,Xeyr,2.0,245,Benzin
24800.0,Hyundai,Elantra,2019,Gümüşü,108000,Avtomat,Xeyr,2.0,150,Benzin
222700.0,BMW,X7,2024,Qara,0,Avtomat,Bəli,3.0,381,Benzin
26000.0,Kia,Forte,2020,Qırmızı,55000,Variator,Xeyr,2.0,147,Benzin
47900.0,Kia,Sorento,2019,Qara,143000,Avtomat,Xeyr,2.0,184,Dizel
81430.0,Mercedes,E 300 e,2021,Qara,14950,Avtomat,Xeyr,2.0,320,Plug-in Hibrid
77350.0,Mercedes,E 300 e,2020,Boz,43000,Avtomat,Xeyr,2.0,320,Plug-in Hibrid
441998.3,Mercedes,G 63 AMG,2022,Qara,14000,Avtomat,Xeyr,4.0,585,Benzin
26300.0,Kia,Cerato,2019,Yaş Asfalt,52000,Avtomat,Xeyr,2.0,150,Benzin
27800.0,Hyundai,Elantra,2021,Yaş Asfalt,96000,Avtomat,Xeyr,2.0,150,Benzin
85850.0,BMW,530e,2021,Göy,39500,Avtomat,Xeyr,2.0,292,Plug-in Hibrid
101150.0,BMW,530e,2022,Ağ,15000,Avtomat,Xeyr,2.0,292,Plug-in Hibrid
385390.0,Mercedes,G 63 AMG,2019,Qara,6181,Avtomat,Xeyr,4.0,585,Benzin
125460.0,Mercedes,GLE 350 4MATIC,2021,Boz,35924,Avtomat,Xeyr,2.0,313,Plug-in Hibrid
43600.0,Kia,Sorento,2019,Yaş Asfalt,149154,Avtomat,Xeyr,2.0,200,Dizel
100130.0,BMW,X5,2019,Boz,64000,Avtomat,Xeyr,3.0,340,Benzin
220490.0,BMW,X7,2023,Qara,3000,Avtomat,Xeyr,3.0,381,Benzin
28000.0,Hyundai,Elantra,2019,Ağ,136794,Avtomat,Xeyr,2.0,150,Benzin
26500.0,Kia,Forte,2020,Qırmızı,104446,Variator,Xeyr,2.0,147,Benzin
120700.0,BMW,X5,2019,Yaş Asfalt,99500,Avtomat,Xeyr,3.0,340,Benzin
32800.0,Hyundai,Tucson,2019,Qara,50085,Avtomat,Xeyr,2.0,150,Benzin
68500.0,Kia,Sorento,2023,Ağ,15000,Avtomat,Xeyr,1.6,230,Hibrid
72250.0,Mercedes,E 220 d,2020,Qara,65000,Avtomat,Xeyr,2.2,194,Dizel
58500.0,Kia,Carnival,2020,Ağ,125000,Avtomat,Xeyr,2.2,202,Dizel
23900.0,Hyundai,Elantra,2019,Yaş Asfalt,33807,Avtomat,Xeyr,2.0,150,Benzin
40900.0,Kia,K5,2021,Boz,87000,Avtomat,Xeyr,1.6,183,Benzin
135830.0,Mercedes,GLE 350 4MATIC,2023,Qara,9600,Avtomat,Xeyr,2.0,333,Plug-in Hibrid
31000.0,Hyundai,Elantra,2021,Boz,110000,Avtomat,Xeyr,1.6,175,Hibrid
78200.0,BMW,530,2021,Qara,75000,Avtomat,Xeyr,2.0,249,Benzin
35500.0,Hyundai,Elantra,2022,Boz,53000,Variator,Xeyr,1.6,139,Hibrid
25200.0,Hyundai,Accent,2021,Ağ,72996,Avtomat,Xeyr,1.6,140,Benzin
36900.0,Kia,K5,2020,Qara,83000,Avtomat,Xeyr,2.0,168,Benzin
38250.0,Hyundai,Sonata,2019,Ağ,100000,Avtomat,Xeyr,2.0,180,Benzin
328100.0,Mercedes,G 63 AMG,2019,Qara,60000,Avtomat,Xeyr,4.0,585,Benzin
77350.0,Mercedes,E 300 de,2020,Yaş Asfalt,78000,Avtomat,Xeyr,3.0,320,Plug-in Hibrid
52700.0,Hyundai,Tucson,2024,Boz,0,Avtomat,Bəli,2.0,161,Benzin
55675.0,Kia,Sorento,2023,Ağ,14200,Avtomat,Xeyr,1.6,230,Hibrid
36900.0,Hyundai,Sonata,2020,Göy,159000,Avtomat,Xeyr,2.0,165,Benzin
37900.0,Hyundai,Elantra,2024,Yaş Asfalt,0,Avtomat,Bəli,1.6,127,Benzin
26000.0,Kia,Forte,2020,Tünd qırmızı,29000,Variator,Xeyr,2.0,147,Benzin
76160.0,BMW,530e,2022,Göy,30000,Avtomat,Xeyr,2.0,292,Plug-in Hibrid
25900.0,Hyundai,Elantra,2019,Yaş Asfalt,91000,Avtomat,Xeyr,2.0,150,Benzin
36500.0,Hyundai,Sonata,2020,Gümüşü,80000,Avtomat,Xeyr,1.5,180,Benzin
63750.0,Kia,Carnival,2021,Qara,48750,Avtomat,Xeyr,2.2,202,Dizel
89250.0,Mercedes,E 300 de,2022,Gümüşü,31500,Avtomat,Xeyr,2.0,320,Plug-in Hibrid
144500.0,BMW,X5,2022,Qara,55500,Avtomat,Xeyr,3.0,306,Benzin
40500.0,Hyundai,Sonata,2022,Yaş Asfalt,31000,Avtomat,Xeyr,1.6,183,Benzin
58500.0,Kia,Sportage,2023,Boz,0,Avtomat,Bəli,1.6,141,Dizel
25800.0,Kia,Forte,2019,Göy,89404,Variator,Xeyr,2.0,147,Benzin
95030.0,Mercedes,GLE 350 4MATIC,2020,Ağ,64000,Avtomat,Xeyr,2.0,258,Benzin
27800.0,Hyundai,Elantra,2020,Ağ,104607,Avtomat,Xeyr,2.0,150,Benzin
57630.0,Hyundai,Grandeur,2021,Qara,57000,Avtomat,Xeyr,2.5,190,Benzin
141100.0,BMW,530e,2024,Boz,9000,Avtomat,Xeyr,2.0,292,Plug-in Hibrid
54230.0,Hyundai,Grandeur,2021,Qara,106000,Avtomat,Xeyr,2.4,210,Hibrid
54740.0,BMW,530,2019,Qara,17600,Avtomat,Xeyr,2.0,249,Benzin
27000.0,Kia,Forte,2019,Yaş Asfalt,87000,Variator,Xeyr,2.0,147,Benzin
24400.0,Hyundai,Elantra,2020,Qara,150919,Avtomat,Xeyr,2.0,150,Benzin
85850.0,BMW,530e,2022,Yaş Asfalt,43000,Avtomat,Xeyr,2.0,292,Plug-in Hibrid
125420.9,BMW,X7,2019,Qara,103600,Avtomat,Xeyr,3.0,340,Benzin
117300.0,BMW,X5,2019,Göy,40000,Avtomat,Xeyr,3.0,340,Benzin
25700.0,Hyundai,Elantra,2020,Qara,54500,Avtomat,Xeyr,2.0,150,Benzin
84830.0,Mercedes,GLE 350 4MATIC,2020,Göy,171000,Avtomat,Xeyr,2.0,258,Benzin
42900.0,Kia,Sorento,2019,Yaş Asfalt,155000,Avtomat,Xeyr,2.0,184,Dizel
40000.0,Hyundai,Elantra,2022,Yaş Asfalt,6000,Avtomat,Xeyr,2.0,150,Benzin
49500.0,Kia,Sorento,2020,Boz,176000,Avtomat,Xeyr,2.0,184,Dizel
24500.0,Kia,Forte,2019,Göy,81600,Variator,Xeyr,2.0,147,Benzin
40500.0,Hyundai,Sonata,2021,Ağ,48183,Avtomat,Xeyr,1.6,183,Benzin
142630.0,BMW,X5,2023,Qara,13100,Avtomat,Xeyr,2.0,238,Dizel
23000.0,Hyundai,Accent,2020,Yaş Asfalt,75000,Avtomat,Xeyr,1.6,140,Benzin
29500.0,Hyundai,Tucson,2020,Qara,63285,Avtomat,Xeyr,2.0,150,Benzin
45900.0,Kia,Sorento,2019,Ağ,114000,Avtomat,Xeyr,2.0,184,Dizel
40000.0,Kia,K5,2020,Qara,90123,Avtomat,Xeyr,1.6,180,Benzin
43000.0,Kia,K5,2022,Boz,79500,Avtomat,Xeyr,1.6,180,Benzin
56950.0,Mercedes,E 220 d,2020,Boz,208000,Avtomat,Xeyr,2.2,194,Dizel
122400.0,BMW,X5,2019,Qara,93000,Avtomat,Xeyr,3.0,340,Benzin
80750.0,Mercedes,E 300 de,2020,Boz,61000,Avtomat,Xeyr,2.0,320,Plug-in Hibrid
255550.0,BMW,X7,2023,Boz,0,Avtomat,Bəli,3.0,381,Benzin
164900.0,BMW,X5,2023,Ağ,7700,Avtomat,Xeyr,3.0,381,Benzin
29700.0,Hyundai,Elantra,2021,Boz,119000,Avtomat,Xeyr,2.0,150,Benzin
23200.0,Hyundai,Accent,2020,Qara,168000,Avtomat,Xeyr,1.6,140,Benzin
37800.0,Hyundai,Sonata,2020,Boz,146450,Avtomat,Xeyr,1.6,183,Benzin
53900.0,Kia,Sportage,2024,Qırmızı,0,Avtomat,Bəli,2.0,150,Benzin
225930.0,BMW,X5,2024,Qara,560,Avtomat,Xeyr,3.0,491,Plug-in Hibrid
47900.0,Kia,Sorento,2019,Qara,145000,Avtomat,Xeyr,2.0,184,Dizel
27400.0,Kia,Forte,2019,Gümüşü,100000,Variator,Xeyr,2.0,147,Benzin
50830.0,Hyundai,Sonata,2022,Boz,24400,Avtomat,Xeyr,2.0,197,Hibrid
36800.0,Kia,K5,2019,Qara,99000,Avtomat,Xeyr,2.0,165,Benzin
63750.0,Kia,Sorento,2023,Yaş Asfalt,8900,Avtomat,Xeyr,1.6,230,Hibrid
37500.0,Hyundai,Sonata,2021,Yaş Asfalt,68000,Avtomat,Xeyr,1.6,183,Benzin
77500.0,Hyundai,Santa Fe,2024,Qara,0,Avtomat,Bəli,2.5,180,Benzin
25900.0,Hyundai,Elantra,2021,Yaş Asfalt,78000,Avtomat,Xeyr,2.0,150,Benzin
26000.0,Hyundai,Elantra,2019,Ağ,85000,Avtomat,Xeyr,2.0,150,Benzin
73100.0,Mercedes,E 220 d,2019,Yaş Asfalt,88000,Avtomat,Xeyr,2.0,194,Dizel
67490.0,BMW,530,2021,Boz,42600,Avtomat,Xeyr,2.0,249,Benzin
23800.0,Hyundai,Accent,2019,Gümüşü,117482,Avtomat,Xeyr,1.6,140,Benzin
123250.0,BMW,X5,2021,Qara,33000,Avtomat,Xeyr,3.0,340,Benzin
44800.0,Kia,Sorento,2019,Qara,99000,Avtomat,Xeyr,2.0,184,Dizel
25900.0,Hyundai,Elantra,2019,Qara,128748,Avtomat,Xeyr,2.0,150,Benzin
75500.0,Kia,Sorento,2023,Ağ,13000,Avtomat,Xeyr,2.2,200,Dizel
44000.0,Kia,Sportage,2022,Ağ,90000,Avtomat,Xeyr,2.0,150,Benzin
96050.0,BMW,X5,2019,Qara,108000,Avtomat,Xeyr,3.0,340,Benzin
59330.0,Kia,Sorento,2020,Qara,120000,Avtomat,Xeyr,1.6,230,Hibrid
33900.0,Hyundai,Elantra,2023,Qara,36000,Avtomat,Xeyr,1.6,128,Benzin
28700.0,Hyundai,Elantra,2019,Göy,11203,Avtomat,Xeyr,2.0,150,Benzin
27600.0,Hyundai,Elantra,2019,Qara,35000,Avtomat,Xeyr,1.6,132,Benzin
38500.0,Kia,K5,2020,Tünd qırmızı,33400,Avtomat,Xeyr,1.6,180,Benzin
59500.0,Hyundai,Santa Fe,2022,Qara,38000,Avtomat,Xeyr,2.5,194,Benzin
38700.0,Kia,K5,2020,Boz,123000,Robot,Xeyr,1.6,180,Benzin
40200.0,Kia,Cerato,2023,Mavi,0,Avtomat,Bəli,1.6,130,Benzin
49900.0,Kia,K5,2022,Yaş Asfalt,45000,Avtomat,Xeyr,2.0,150,Benzin
32400.0,Hyundai,Elantra,2024,Ağ,0,Variator,Bəli,1.5,115,Benzin
79390.0,BMW,530e,2020,Göy,36000,Avtomat,Xeyr,2.0,249,Plug-in Hibrid
24900.0,Hyundai,Accent,2020,Ağ,144841,Avtomat,Xeyr,1.6,140,Benzin
35800.0,Hyundai,Elantra,2021,Qara,59600,Avtomat,Xeyr,1.6,128,Benzin
59500.0,BMW,330,2021,Yaş Asfalt,97000,Avtomat,Xeyr,2.0,258,Benzin
100130.0,BMW,530,2023,Göy,390,Avtomat,Xeyr,2.0,249,Benzin
81600.0,BMW,530e,2022,Yaş Asfalt,42500,Avtomat,Xeyr,2.0,292,Plug-in Hibrid
110500.0,BMW,520,2023,Qara,22000,Avtomat,Xeyr,2.0,208,Benzin
22499.0,Hyundai,Sonata,2023,Qara,28112,Avtomat,Xeyr,2.0,165,Benzin
66130.0,BMW,330,2019,Gümüşü,120000,Avtomat,Xeyr,2.0,249,Benzin
101830.0,Mercedes,E 300 de,2021,Yaş Asfalt,50500,Avtomat,Xeyr,2.0,245,Plug-in Hibrid
79900.0,Mercedes,E 300 de,2020,Qara,41000,Avtomat,Xeyr,2.0,320,Plug-in Hibrid
46800.0,Hyundai,Sonata,2021,Yaş Asfalt,69500,Avtomat,Xeyr,2.0,156,Hibrid
84490.0,BMW,530e,2021,Göy,37000,Avtomat,Xeyr,2.0,292,Plug-in Hibrid
101150.0,BMW,X5,2019,Qara,77000,Avtomat,Xeyr,3.0,340,Benzin
36900.0,Hyundai,Sonata,2020,Yaş Asfalt,98000,Avtomat,Xeyr,1.6,183,Benzin
166600.0,Mercedes,GLS 450 4MATIC,2020,Qara,34000,Avtomat,Xeyr,3.0,367,Benzin
36900.0,Hyundai,Sonata,2020,Göy,123000,Avtomat,Xeyr,2.0,193,Hibrid
39500.0,Hyundai,Santa Fe,2019,Gümüşü,37000,Avtomat,Xeyr,2.0,265,Benzin
67490.0,Kia,Carnival,2022,Boz,69000,Avtomat,Xeyr,2.2,202,Dizel
47600.0,Hyundai,Sonata,2022,Qara,49500,Avtomat,Xeyr,2.0,165,Benzin
27700.0,Kia,Forte,2021,Qara,117482,Variator,Xeyr,2.0,147,Benzin
29000.0,Hyundai,Elantra,2019,Ağ,187000,Avtomat,Xeyr,1.6,132,Benzin
33800.0,Kia,Forte,2021,Ağ,78000,Robot,Xeyr,1.6,201,Benzin
45500.0,Kia,Sorento,2019,Qara,149000,Avtomat,Xeyr,2.4,188,Benzin
58500.0,Hyundai,Sonata,2024,Ağ,1643,Avtomat,Xeyr,2.0,193,Hibrid
212500.0,BMW,X7,2023,Qara,18000,Avtomat,Xeyr,3.0,400,Dizel
30600.0,Hyundai,Elantra,2021,Qara,55000,Avtomat,Xeyr,2.0,150,Benzin
42120.9,Hyundai,Sonata,2020,Qara,74000,Avtomat,Xeyr,2.0,192,Hibrid
49300.0,Hyundai,Tucson,2021,Qara,94000,Avtomat,Xeyr,2.0,150,Dizel
40000.0,Hyundai,Tucson,2022,Qara,82000,Avtomat,Xeyr,2.0,150,Benzin
425000.0,Mercedes,G 63 AMG,2022,Yaş Asfalt,2000,Avtomat,Xeyr,4.0,585,Benzin
27500.0,Hyundai,Elantra,2020,Ağ,75000,Avtomat,Xeyr,2.0,150,Benzin
99450.0,Mercedes,E 300 e,2022,Yaş Asfalt,16049,Avtomat,Xeyr,2.0,320,Plug-in Hibrid
76160.0,Hyundai,Santa Fe,2024,Ağ,4500,Avtomat,Xeyr,1.6,230,Hibrid
58650.0,BMW,530,2019,Ağ,49000,Avtomat,Xeyr,2.0,250,Benzin
48500.0,Hyundai,Sonata,2020,Boz,46000,Avtomat,Xeyr,2.0,192,Hibrid
154700.0,BMW,X5,2022,Qara,20900,Avtomat,Xeyr,3.0,340,Benzin
72760.0,Mercedes,E 300 e,2021,Qəhvəyi,22000,Avtomat,Xeyr,2.0,320,Plug-in Hibrid
132260.0,BMW,X5,2022,Göy,10000,Avtomat,Xeyr,3.0,340,Benzin
26500.0,Kia,Cerato,2019,Yaş Asfalt,105000,Avtomat,Xeyr,2.0,150,Benzin
64600.0,Mercedes,E 220 d,2019,Ağ,29707,Avtomat,Xeyr,2.0,194,Dizel
63900.0,Kia,K5,2024,Yaş Asfalt,0,Avtomat,Bəli,2.5,194,Benzin
67660.0,Kia,Sorento,2023,Ağ,27000,Avtomat,Xeyr,1.6,190,Hibrid
35500.0,Hyundai,Elantra,2021,Ağ,53100,Avtomat,Xeyr,1.6,132,Benzin
102000.0,BMW,X5,2020,Qara,80000,Avtomat,Xeyr,3.0,340,Benzin
38500.0,Kia,Sportage,2020,Ağ,140700,Avtomat,Xeyr,2.0,184,Dizel
139400.0,BMW,X5,2021,Qara,52700,Avtomat,Xeyr,3.0,340,Benzin
42160.0,Kia,K5,2021,Gümüşü,56000,Avtomat,Xeyr,1.6,180,Benzin
69500.0,Hyundai,Santa Fe,2023,Ağ,5000,Avtomat,Xeyr,1.6,230,Hibrid
59330.0,Kia,Carnival,2020,Qara,112400,Avtomat,Xeyr,2.2,202,Dizel
32700.0,Hyundai,Elantra,2022,Ağ,41000,Avtomat,Xeyr,1.6,132,Benzin
60900.0,Hyundai,Tucson,2024,Qara,0,Avtomat,Bəli,1.6,230,Hibrid
62730.0,BMW,530,2021,Qara,52000,Avtomat,Xeyr,2.0,249,Benzin
144500.0,Mercedes,GLS 450 4MATIC,2020,Qara,28000,Avtomat,Xeyr,3.0,367,Hibrid
50000.0,Hyundai,Sonata,2023,Ağ,20000,Avtomat,Xeyr,2.0,165,Benzin
27500.0,Hyundai,Elantra,2019,Boz,70200,Avtomat,Xeyr,2.0,150,Benzin
101320.0,Mercedes,E 300 e,2021,Qara,38000,Avtomat,Xeyr,2.0,320,Plug-in Hibrid
27500.0,Kia,Cerato,2021,Ağ,76650,Avtomat,Xeyr,2.0,150,Benzin
57800.0,Kia,Sorento,2020,Qara,93000,Avtomat,Xeyr,2.2,200,Dizel
27900.0,Hyundai,Accent,2021,Yaş Asfalt,33000,Avtomat,Xeyr,1.6,140,Benzin
275500.0,Mercedes,GLS 450 4MATIC,2023,Qara,0,Avtomat,Bəli,3.0,367,Benzin
178500.0,BMW,X5,2023,Göy,26000,Avtomat,Xeyr,3.0,380,Benzin
59900.0,Hyundai,Sonata,2024,Boz,0,Avtomat,Bəli,2.5,194,Benzin
65960.0,Kia,Sorento,2022,Ağ,30220,Avtomat,Xeyr,1.6,230,Hibrid
49900.0,Kia,Sportage,2024,Yaş Asfalt,0,Avtomat,Bəli,1.6,138,Dizel
46750.0,Hyundai,Sonata,2021,Qara,51000,Avtomat,Xeyr,2.0,198,Hibrid
46500.0,Kia,Carnival,2019,Qara,184000,Avtomat,Xeyr,2.2,202,Dizel
93330.0,Mercedes,GLS 450 4MATIC,2019,Yaş Asfalt,50000,Avtomat,Xeyr,3.0,367,Benzin
29700.0,Hyundai,Elantra,2019,Boz,94378,Avtomat,Xeyr,1.6,132,Benzin
58000.0,Hyundai,Sonata,2021,Boz,42000,Avtomat,Xeyr,2.5,180,Benzin
26300.0,Hyundai,Elantra,2019,Boz,75000,Avtomat,Xeyr,2.0,150,Benzin
127500.0,BMW,530e,2024,Göy,2400,Avtomat,Xeyr,2.0,292,Plug-in Hibrid
58650.0,BMW,330,2020,Ağ,60000,Avtomat,Xeyr,2.0,249,Benzin
31900.0,Hyundai,Elantra,2021,Ağ,24000,Avtomat,Xeyr,2.0,150,Benzin
51000.0,Kia,Sorento,2019,Qara,149000,Avtomat,Xeyr,2.0,187,Dizel
26400.0,Kia,Forte,2019,Qara,80467,Variator,Xeyr,2.0,147,Benzin
37800.0,Hyundai,Elantra,2021,Yaş Asfalt,90000,Avtomat,Xeyr,2.0,150,Benzin
74800.0,Kia,Carnival,2023,Qara,32900,Avtomat,Xeyr,2.2,202,Dizel
30583.0,Hyundai,Elantra,2023,Mavi,0,Variator,Bəli,1.5,115,Benzin
100300.0,BMW,X5,2019,Qara,68000,Avtomat,Xeyr,3.0,340,Benzin
48450.0,Hyundai,Sonata,2020,Ağ,84500,Avtomat,Xeyr,2.5,180,Benzin
26100.0,Kia,Forte,2020,Göy,82000,Variator,Xeyr,2.0,147,Benzin
62050.0,Mercedes,E 220 d,2019,Qara,211000,Avtomat,Xeyr,2.0,194,Dizel
60000.0,Kia,Carnival,2020,Ağ,108777,Avtomat,Xeyr,2.2,202,Dizel
52360.0,Hyundai,Grandeur,2021,Yaş Asfalt,48000,Avtomat,Xeyr,2.4,159,Hibrid
119000.0,BMW,520,2024,Qara,0,Avtomat,Bəli,2.0,184,Benzin
43500.0,Hyundai,Sonata,2021,Boz,22300,Avtomat,Xeyr,2.0,192,Hibrid
61200.0,Kia,Sorento,2022,Ağ,16000,Avtomat,Xeyr,1.6,269,Hibrid
25200.0,Hyundai,Elantra,2020,Qara,88514,Avtomat,Xeyr,2.0,150,Benzin
74460.0,Hyundai,Grandeur,2023,Qara,13500,Avtomat,Xeyr,1.6,230,Plug-in Hibrid
159043.5,Mercedes,GLS 450 4MATIC,2020,Qara,57000,Avtomat,Xeyr,3.0,367,Benzin
175100.0,BMW,X5,2023,Qara,19000,Avtomat,Xeyr,3.0,381,Benzin
144500.0,BMW,X5,2022,Qara,30000,Avtomat,Xeyr,3.0,340,Benzin
39000.0,Kia,Forte,2022,Qara,56000,Variator,Xeyr,2.0,147,Benzin
64090.0,Kia,Sorento,2022,Qara,12000,Avtomat,Xeyr,1.6,230,Hibrid
120700.0,Mercedes,GLE 350 4MATIC,2022,Qara,28000,Avtomat,Xeyr,2.0,337,Plug-in Hibrid
42500.0,Hyundai,Sonata,2022,Boz,26000,Avtomat,Xeyr,1.6,183,Benzin
45900.0,Kia,K5,2021,Ağ,71400,Avtomat,Xeyr,2.0,155,Benzin
39900.0,Kia,Sorento,2019,Qara,69202,Avtomat,Xeyr,2.4,188,Benzin
39000.0,Hyundai,Tucson,2020,Ağ,110000,Avtomat,Xeyr,2.0,165,Benzin
149600.0,Mercedes,GLS 450 4MATIC,2019,Qara,49500,Avtomat,Xeyr,3.0,367,Benzin
43180.0,Hyundai,Sonata,2020,Göy,56000,Avtomat,Xeyr,2.5,180,Benzin
143990.0,BMW,X7,2021,Qara,67000,Avtomat,Xeyr,3.0,340,Benzin
42000.0,Hyundai,Elantra,2022,Ağ,6900,Avtomat,Xeyr,2.0,150,Benzin
125630.0,Mercedes,GLE 350 4MATIC,2021,Qara,46000,Avtomat,Xeyr,2.0,337,Plug-in Hibrid
63410.0,Kia,Sorento,2023,Boz,120,Avtomat,Xeyr,1.6,230,Hibrid
34900.0,Hyundai,Elantra,2020,Qara,60000,Avtomat,Xeyr,2.0,150,Benzin
202130.0,Mercedes,GLS 450 4MATIC,2022,Qara,0,Avtomat,Bəli,3.0,367,Benzin
40500.0,Hyundai,Elantra,2022,Boz,66700,Avtomat,Xeyr,1.6,132,Benzin
59300.0,Hyundai,Grandeur,2021,Ağ,126000,Avtomat,Xeyr,2.4,201,Hibrid
35200.0,Hyundai,Elantra,2021,Ağ,62500,Avtomat,Xeyr,2.0,150,Benzin
127500.0,BMW,X5,2022,Yaş Asfalt,68000,Avtomat,Xeyr,3.0,350,Plug-in Hibrid
38500.0,Kia,Sorento,2019,Qara,136655,Avtomat,Xeyr,2.0,184,Dizel
33025.0,Kia,Forte,2020,Qara,101000,Variator,Xeyr,2.0,147,Benzin
42000.0,Hyundai,Sonata,2020,Qara,81000,Avtomat,Xeyr,2.0,192,Hibrid
77860.0,Mercedes,E 300 de,2022,Qara,75000,Avtomat,Xeyr,2.0,320,Plug-in Hibrid
90950.0,BMW,520,2023,Qara,26600,Avtomat,Xeyr,2.0,184,Benzin
90100.0,Mercedes,E 300 e,2021,Ağ,67000,Avtomat,Xeyr,2.0,320,Plug-in Hibrid
53550.0,Hyundai,Grandeur,2021,Boz,58450,Avtomat,Xeyr,2.5,201,Benzin
220830.0,BMW,X5,2024,Qara,270,Avtomat,Xeyr,3.0,489,Plug-in Hibrid
33900.0,Hyundai,Elantra,2020,Gümüşü,15200,Avtomat,Xeyr,2.0,150,Benzin
258230.0,BMW,X7,2024,Qara,0,Avtomat,Bəli,3.0,381,Benzin
84900.0,Hyundai,Grandeur,2024,Boz,0,Avtomat,Bəli,1.6,230,Hibrid
25400.0,Kia,Forte,2020,Göy,25600,Variator,Xeyr,2.0,197,Benzin
73100.0,Mercedes,E 220 d,2019,Qara,78000,Avtomat,Xeyr,2.2,194,Dizel
27000.0,Hyundai,Elantra,2020,Boz,119091,Avtomat,Xeyr,2.0,150,Benzin
29500.0,Kia,Forte,2020,Gümüşü,80467,Variator,Xeyr,2.0,147,Benzin
31000.0,Hyundai,Elantra,2021,Yaş Asfalt,77431,Avtomat,Xeyr,1.6,132,Benzin
61030.0,BMW,530e,2019,Qara,70000,Avtomat,Xeyr,2.0,292,Plug-in Hibrid
66300.0,BMW,530,2021,Qara,91000,Avtomat,Xeyr,2.0,249,Benzin
21900.0,Hyundai,Accent,2021,Gümüşü,110000,Avtomat,Xeyr,1.6,140,Benzin
53900.0,Hyundai,Sonata,2024,Boz,0,Avtomat,Bəli,2.5,194,Benzin
35000.0,Kia,K5,2021,Yaş Asfalt,99540,Avtomat,Xeyr,1.6,177,Benzin
56900.0,Kia,K5,2024,Ağ,0,Avtomat,Bəli,2.5,194,Benzin
59500.0,BMW,330,2021,Ağ,35500,Avtomat,Xeyr,2.0,258,Benzin
26000.0,Kia,Forte,2019,Qırmızı,106000,Variator,Xeyr,2.0,147,Benzin
39800.0,Hyundai,Sonata,2020,Boz,47000,Avtomat,Xeyr,2.0,192,Hibrid
26000.0,Hyundai,Elantra,2019,Yaş Asfalt,135185,Avtomat,Xeyr,2.0,150,Benzin
58990.0,Kia,Carnival,2020,Boz,102000,Avtomat,Xeyr,2.2,202,Dizel
